epoch,acc,loss,val_acc,val_loss
65,0.9648903841979596,0.09765644352021925,0.9672237934687403,0.10226855009963236
66,0.9634794877360539,0.09376673929155559,0.9650531816642973,0.10673484908562822
67,0.967006728916694,0.08886234895193787,0.9565877988691932,0.1285068730156386
68,0.9678749728932514,0.08578620608212738,0.9661384872042592,0.1011613183623511
69,0.9662470154372063,0.0905580087523444,0.9633166923656468,0.10978130223069826
70,0.9679292381159106,0.08741727965819827,0.966572607445929,0.1022608415521835
71,0.9679292380770971,0.08486288540196284,0.9654873027210513,0.10057049258439255
72,0.967440850879097,0.08793500368791649,0.9641849391885298,0.1071033310213872
73,0.9695571955978314,0.08183639133496633,0.9674408532725981,0.10271007214157978
74,0.9698827870243513,0.08283566577521352,0.9685261581786057,0.10231906447692209
75,0.9686346863468634,0.08567092163051213,0.9633166934524257,0.11255889965533816
76,0.9690688083351422,0.08183613670931246,0.9626655088786529,0.1104300235276215
77,0.9702083785543738,0.08111465224053768,0.9685261580880407,0.10196367750057131
78,0.970371174325854,0.08211868517351481,0.9670067311290652,0.09866158917292771
79,0.9712394182765357,0.07732702994653246,0.9648361200491414,0.10157034739790093
80,0.968526155836856,0.08284046601674705,0.9659214253174087,0.0998490928574816
81,0.9692858693292815,0.07972409018152236,0.9620143267501324,0.12125512139052184
82,0.9701541133058389,0.076751572033259,0.9646190584339857,0.10335892780033201
83,0.9703169090514434,0.08013079202642358,0.9659214241400649,0.10206833162668641
84,0.9721619275275036,0.0753109636080771,0.9670067293177671,0.09439880261834471
85,0.9711851530538765,0.07729982184288635,0.967006730404546,0.0936572398429517
86,0.9706967657911874,0.07978470980577673,0.9698285249714638,0.09711267567137209
87,0.9708052962494435,0.07851995666381371,0.965921425951363,0.09962466306164085
88,0.9705339700455828,0.07831281668983443,0.9689602805938331,0.09383619805530687
89,0.9708052963141327,0.07689483359210243,0.9650531823888165,0.10477968276441356
90,0.9731929672496655,0.07555778250858326,0.9622313911728003,0.11369018784983136
91,0.9728131104840461,0.07520723660196119,0.9672237921102668,0.09853490584758168
92,0.9731387020011307,0.07592859348297985,0.968309097287969,0.0958556685994341
93,0.9725960494899066,0.07208087173334418,0.9683090976502287,0.1007287578901067
94,0.9736270892120686,0.07159315977352307,0.9641849390979649,0.10619407616105292
95,0.9729759062555262,0.07333460406790218,0.9704797069188543,0.08856376298847389
96,0.9725417842413718,0.0729429175285208,0.9691773418467293,0.09647888454683619
97,0.971130887779466,0.07582725042694363,0.9700455854092758,0.08847834926910435
98,0.972975906190837,0.07496514297991066,0.9537660091022154,0.1450981059523442
99,0.973735619735014,0.07224605273959149,0.9630996328334838,0.10379854792845056
100,0.9740069459776881,0.0717199659413679,0.9661384868419995,0.09715490367559508
101,0.9738441502320836,0.0711761551094671,0.9689602798693139,0.08885035275333866
102,0.9735185587149989,0.07174961167218462,0.9700455865866195,0.09145888403569097
103,0.971022357308272,0.07542043839042975,0.9680920359445079,0.09553461714637805
104,0.9726503147384415,0.07254240797140837,0.9702626473866912,0.09167273824018474
105,0.9746581289342305,0.0715009391100421,0.9615802030669962,0.1151001943792442
106,0.9750922509225092,0.0691749710352723,0.9685261580880407,0.0943449652510276
107,0.9737356196703247,0.0692730093395468,0.9739526847010712,0.08338721376407705
108,0.9759604949249423,0.06574694425779748,0.9691773419372943,0.09137002855997402
109,0.974820924679835,0.06681097606215193,0.9700455854998407,0.0911220969249793
110,0.9744410679400911,0.0688166823340222,0.9641849366527124,0.10842716380115255
111,0.9745495984630366,0.06741962237241135,0.9685261580880407,0.09669064175665447
112,0.9762318211417408,0.06666104204585606,0.973301499583909,0.08882337823927214
113,0.973410028243805,0.07103951961499104,0.9654873027210513,0.10799835466520809
114,0.9752550466681137,0.06598224682118464,0.970479707190549,0.0865896376947437
115,0.9754178423749047,0.06780073377731334,0.9667896690610849,0.0980777110722921
116,0.9775341871324527,0.06446363805466343,0.9709138300586011,0.09109000355244412
117,0.9748751899542456,0.06733572810309323,0.9702626455753932,0.09174641581903759
118,0.9742782722203623,0.06781572737656849,0.9730844397800512,0.08414240692920469
119,0.9743325374688971,0.06773590709496996,0.970262644850874,0.09205103836748858
120,0.9761232906446712,0.06307875149987843,0.9735185603839808,0.08825284696955518
121,0.9756891686175789,0.06332837203034408,0.9711308898624589,0.08797907854331524
122,0.9775884523551118,0.06036270964370779,0.9713479503908358,0.08883358749810874
123,0.977859778597786,0.05926163305472061,0.9717820728966282,0.08686015867833444
124,0.9781853701148707,0.05963556857996735,0.9726503171836939,0.08563710810245256
125,0.9767202083656166,0.06267135503651529,0.9733015003084282,0.08747790010453636
126,0.9798133275450401,0.05697439866217707,0.9719991338778298,0.08499861435013772
127,0.9791078793140873,0.05621998523979965,0.9722161943156419,0.08578648774221374
128,0.9810071630386823,0.05558600837685409,0.9730844386027075,0.08551165769167773
129,0.9778597786236617,0.05859260697387578,0.9730844389649671,0.08420640734072458
130,0.979216409811157,0.05486434733239189,0.9728673780743305,0.0857407001680742
131,0.9791078793399629,0.05668022227761626,0.972433255659103,0.08540498152686438
132,0.9802474495333189,0.05707160751221106,0.9728673778026358,0.08501145610147035
133,0.9784024310831344,0.05749507387058936,0.9728673778026358,0.08499340440667373
134,0.9784024310831344,0.059303067534812653,0.9728673774403762,0.08510988049247224
135,0.9793249403082266,0.056055194097068724,0.9726503165497395,0.0853206128645286
136,0.978076839617801,0.060935537322720106,0.9726503169119992,0.08524772246470418
137,0.9797590622965053,0.057010022152740036,0.9724332560213625,0.0855687399136963
138,0.978565226815801,0.05772531007656907,0.9726503165497395,0.08563817718331804
139,0.9779683090560422,0.058982253186234894,0.972433255659103,0.08558080366651226
140,0.9775884523551118,0.059658125354434356,0.9728673774403762,0.08486064975759929
141,0.9794334708052963,0.055900385132088164,0.9726503168214343,0.0850218695697118
142,0.978510961580204,0.059124758734932,0.9728673774403762,0.0842704241353194
143,0.9781311048404602,0.05933524464324379,0.9726503165497395,0.08461944914494895
144,0.9804645104886447,0.05681542542789132,0.9728673774403762,0.08565529395513025
145,0.9801389190621249,0.05750963318201895,0.9726503168214343,0.08526243028056708
146,0.9779683091207313,0.059048807264645474,0.9726503165497395,0.08496624893927916
147,0.9782939006119403,0.05783741958625332,0.9728673777120709,0.08552243546869312
148,0.9788365530325995,0.057416530177627906,0.9726503168214343,0.08501865025289823
149,0.9782939006119403,0.0598281167373983,0.9726503165497395,0.08465699878826415
150,0.9768287389014997,0.06047614106380011,0.9728673777120709,0.08425801013569975
151,0.9787280225743434,0.05838006771882599,0.9726503164591747,0.0846213496322037
152,0.9791078793140873,0.05734642051885663,0.9726503168214343,0.08486658705972355
153,0.9782939005860647,0.05857346379300222,0.9726503168214343,0.08466647586378725
154,0.9800303885650552,0.054313801410938514,0.972433255659103,0.08547722282520262
155,0.9787822878228782,0.05778686088937009,0.9726503165497395,0.08532847598137866
156,0.9779683090948557,0.05996704146137414,0.972433255659103,0.08545244325961415
157,0.97840243110901,0.06101921668980899,0.9728673777120709,0.0842073730764719
